Datetime,Class,Distance (m),Drone Lat,Drone Lon,Drone Heading,Object Lat,Object Lon,Object Heading
2024/05/14-11:55:26,trash_1,4.0133102430067895,37.4191704,-5.9990665,348.38,37.41920612039856,-5.999059446776142,368.9499302336859
2024/05/14-11:55:26,trash_0,5.035353929951813,37.4191704,-5.9990665,348.45,37.419213486581555,-5.999048683279113,378.25307446330066
2024/05/14-11:55:26,trash_1,4.008633021277195,37.4191704,-5.9990665,348.45,37.41920607187749,-5.999059400349312,369.01993023368595
2024/05/14-11:55:26,trash_0,5.0852991266585565,37.4191704,-5.9990665,348.45,37.41921391395324,-5.999048506556649,378.2530744633006
2024/05/14-11:55:26,trash_1,4.028541651014225,37.4191704,-5.9990665,348.45,37.41920624903968,-5.999059365089315,369.01993023368595
2024/05/14-11:55:26,trash_0,5.094880280661625,37.4191704,-5.9990666,348.6,37.419213997953854,-5.99904858032287,378.2450373970062
2024/05/14-11:55:26,trash_1,4.023818891749276,37.4191704,-5.9990666,348.6,37.419206192009476,-5.999059355945661,369.16993023368593
2024/05/14-11:55:26,trash_0,5.054150011283638,37.4191704,-5.9990666,348.6,37.41921364941646,-5.999048724378604,378.2450373970062
2024/05/14-11:55:26,trash_1,4.0569870393566605,37.4191704,-5.9990666,348.6,37.41920650555353,-5.99905944149728,368.98602422166533
2024/05/14-11:55:26,trash_0,5.063955477162558,37.4191704,-5.9990666,348.6,37.41921373332388,-5.999048689698411,378.2450373970062
2024/05/14-11:55:26,trash_1,4.067625697059166,37.4191704,-5.9990666,348.6,37.4192066002333,-5.999059422725494,368.98602422166533
2024/05/14-11:55:26,trash_0,5.075481911553193,37.4191704,-5.9990666,348.6,37.41921383195798,-5.999048648931461,378.2450373970062
2024/05/14-11:55:26,trash_1,4.0382650568158525,37.4191704,-5.9990666,348.6,37.41920633893541,-5.999059474532,368.98602422166533
2024/05/14-11:55:26,trash_0,5.083685795479457,37.4191704,-5.9990666,348.6,37.41921390216032,-5.9990486199157775,378.2450373970062
2024/05/14-11:55:26,trash_1,4.067010593341211,37.4191704,-5.9990666,348.6,37.41920657620116,-5.999059278187891,369.169930233686
2024/05/14-11:55:26,trash_0,5.060824120182305,37.4191704,-5.9990666,348.6,37.4192137065282,-5.999048700773466,378.2450373970062
2024/05/14-11:55:26,trash_1,4.05641546103795,37.4191704,-5.9990666,348.6,37.4192064819571,-5.999059297262248,369.16993023368593
2024/05/14-11:55:27,trash_0,5.038646000240965,37.4191703,-5.9990667,348.75,37.41921337938647,-5.9990487377487325,378.39503739700615
2024/05/14-11:55:27,trash_1,4.048669121404466,37.4191703,-5.9990667,348.75,37.41920629771016,-5.999059293024105,369.31993023368597
2024/05/14-11:55:27,trash_0,5.031055147237309,37.4191703,-5.9990667,348.75,37.41921335390249,-5.999048914101771,378.23650260154636
2024/05/14-11:55:27,trash_1,4.080867374526426,37.4191703,-5.9990667,348.75,37.419206602918955,-5.999059380175363,369.1360242216653
2024/05/14-11:55:27,trash_0,5.051482030047928,37.4191703,-5.9990667,348.89,37.41921349377594,-5.9990487095076,378.37650260154635
2024/05/14-11:55:27,trash_1,4.066164001345112,37.4191703,-5.9990667,348.89,37.41920645779747,-5.999059295754935,369.2760242216653
2024/05/14-11:55:27,trash_0,5.052292875012085,37.4191703,-5.9990667,348.89,37.41921350070925,-5.999048706619834,378.37650260154635
2024/05/14-11:55:27,trash_1,4.064142445610805,37.4191703,-5.9990667,348.89,37.41920643982108,-5.99905929943607,369.2760242216653
2024/05/14-11:55:27,trash_0,5.064641672694359,37.4191703,-5.9990667,348.89,37.419213606300275,-5.999048662640444,378.37650260154635
2024/05/14-11:55:27,trash_1,4.073660329418649,37.4191703,-5.9990667,348.89,37.419206524457536,-5.999059282104555,369.2760242216653
2024/05/14-11:55:27,trash_0,5.0664397042126845,37.4191703,-5.9990667,348.89,37.41921362167473,-5.999048656236879,378.37650260154635
2024/05/14-11:55:27,trash_1,4.0735494097689635,37.4191703,-5.9990667,348.89,37.41920652347119,-5.999059282306534,369.2760242216653
2024/05/14-11:55:27,trash_0,5.04657714390698,37.4191703,-5.9990667,348.89,37.419213451835674,-5.999048726976011,378.37650260154635
2024/05/14-11:55:27,trash_1,4.059370910968463,37.4191703,-5.9990667,348.89,37.41920639739087,-5.999059308124757,369.2760242216653
2024/05/14-11:55:27,trash_0,5.0397090823154445,37.4191703,-5.9990667,348.89,37.419213432677616,-5.999048901471063,378.21747016082486
2024/05/14-11:55:27,trash_1,4.047739498321348,37.4191703,-5.9990667,348.89,37.419206293960144,-5.999059329304885,369.2760242216653
2024/05/14-11:55:27,trash_0,5.04210657682748,37.4191703,-5.9990667,348.89,37.419213453196726,-5.999048893003928,378.21747016082486
2024/05/14-11:55:27,trash_1,4.0621167414424155,37.4191703,-5.9990667,348.89,37.419206421807786,-5.99905930312476,369.2760242216653
2024/05/14-11:55:27,trash_0,5.077219920294043,37.4191702,-5.9990668,349.09,37.419213643604024,-5.999048830517855,378.25794018994424
2024/05/14-11:55:27,trash_1,4.0775790860968835,37.4191702,-5.9990668,349.09,37.41920643841159,-5.999059216324632,369.4760242216653
2024/05/14-11:55:27,trash_0,5.086983945895886,37.4191702,-5.9990668,349.09,37.41921372715062,-5.9990487959606416,378.25794018994424
2024/05/14-11:55:27,trash_1,4.075549362992868,37.4191702,-5.9990668,349.09,37.41920642037296,-5.99905922009961,369.4760242216653
2024/05/14-11:55:28,trash_0,5.076498879385759,37.4191702,-5.9990669,349.17,37.419213617383306,-5.999048857045361,378.3379401899443
2024/05/14-11:55:28,trash_1,4.102707702352488,37.4191702,-5.9990669,349.17,37.41920665320247,-5.99905920576643,369.5560242216653
2024/05/14-11:55:28,trash_0,5.0875912561869345,37.4191702,-5.9990669,349.17,37.41921371225222,-5.999048817620675,378.3379401899443
2024/05/14-11:55:28,trash_1,4.09216293414948,37.4191702,-5.9990669,349.17,37.419206559510556,-5.999059225542138,369.5560242216653
2024/05/14-11:55:28,trash_0,5.096866744359078,37.4191702,-5.9990669,349.17,37.419213791581974,-5.999048784653607,378.3379401899443
2024/05/14-11:55:28,trash_1,4.0915236842860425,37.4191702,-5.9990669,349.17,37.41920655383071,-5.99905922674099,369.5560242216653
2024/05/14-11:55:28,trash_0,5.068130995154113,37.4191701,-5.9990669,349.26,37.41921342319467,-5.999048801442119,378.42794018994425
2024/05/14-11:55:28,trash_1,4.091093711790488,37.4191701,-5.9990669,349.26,37.41920644035308,-5.999059155967882,369.6460242216653
2024/05/14-11:55:28,trash_0,5.0964305488349115,37.4191701,-5.9990669,349.26,37.41921370547646,-5.999048853010694,378.2679128355845
2024/05/14-11:55:28,trash_1,4.100347375259703,37.4191701,-5.9990669,349.26,37.41920654228056,-5.999059285418919,369.46167843218603
2024/05/14-11:55:28,trash_0,5.068878967442658,37.4191701,-5.9990669,349.26,37.419213469742886,-5.999048950573757,378.2679128355845
2024/05/14-11:55:28,trash_1,4.086644244134203,37.4191701,-5.9990669,349.26,37.4192064204925,-5.999059310866435,369.46167843218603
2024/05/14-11:55:28,trash_0,5.118055603257225,37.4191701,-5.999067,349.42,37.419213849965146,-5.999048723184845,378.42791283558455
2024/05/14-11:55:28,trash_1,4.095312235797712,37.4191701,-5.999067,349.42,37.419206480449304,-5.999059267363598,369.62167843218606
2024/05/14-11:55:28,trash_0,5.14490125350119,37.4191701,-5.999067,349.42,37.41921412032878,-5.999048781876098,378.267388276382
2024/05/14-11:55:28,trash_1,4.092981488699112,37.4191701,-5.999067,349.42,37.419206459744245,-5.999059271764442,369.62167843218606
2024/05/14-11:55:28,trash_0,5.110621431376582,37.4191701,-5.999067,349.48,37.419213771149494,-5.999048692384276,378.48791283558455
2024/05/14-11:55:28,trash_1,4.115788837733221,37.4191701,-5.999067,349.48,37.419206655841016,-5.999059180699805,369.68167843218606
2024/05/14-11:55:28,trash_0,5.163432277145023,37.4191701,-5.999067,349.48,37.419214263586824,-5.99904865826267,378.327388276382
2024/05/14-11:55:28,trash_1,4.098433922344934,37.4191701,-5.999067,349.48,37.419206501697175,-5.999059213671214,369.68167843218606
2024/05/14-11:55:28,trash_0,5.1165779574610095,37.4191701,-5.999067,349.48,37.419213862835036,-5.999048824700437,378.327388276382
2024/05/14-11:55:28,trash_1,4.08257595452347,37.4191701,-5.999067,349.48,37.419206360849,-5.999059243798675,369.68167843218606
2024/05/14-11:55:28,trash_0,5.146756925429351,37.41917,-5.9990671,349.62,37.41921398519845,-5.999048682691131,378.467388276382
2024/05/14-11:55:28,trash_1,4.092924429570006,37.41917,-5.9990671,349.62,37.41920633749998,-5.999059212792576,369.82167843218605
2024/05/14-11:55:29,trash_0,5.146860375720384,37.41917,-5.9990671,349.62,37.41921402719213,-5.999048837381624,378.3063667233063
2024/05/14-11:55:29,trash_1,4.119709352087928,37.41917,-5.9990671,349.62,37.419206575299896,-5.999059161177073,369.82167843218605
2024/05/14-11:55:29,trash_0,5.118025230348998,37.41917,-5.9990671,349.62,37.41921378053099,-5.999048939697505,378.3063667233063
2024/05/14-11:55:29,trash_1,4.130669700836905,37.41917,-5.9990671,349.62,37.41920667260726,-5.999059140056093,369.82167843218605
2024/05/14-11:55:29,trash_0,5.123248309528386,37.41917,-5.9990671,349.74,37.41921379474699,-5.999048806123165,378.42636672330633
2024/05/14-11:55:29,trash_1,4.116045209396256,37.41917,-5.9990671,349.74,37.41920652943932,-5.999059072297322,369.94167843218605
2024/05/14-11:55:29,trash_0,5.142945297467487,37.41917,-5.9990671,349.74,37.419213963121535,-5.999048735789958,378.42636672330633
2024/05/14-11:55:29,trash_1,4.1249235572961,37.41917,-5.9990671,349.74,37.419206608233665,-5.999059054981486,369.94167843218605
2024/05/14-11:55:29,trash_0,5.202361910578346,37.41917,-5.9990671,349.74,37.4192145126196,-5.999048680881433,378.2648484200379
2024/05/14-11:55:29,trash_1,4.134890235773685,37.41917,-5.9990671,349.74,37.419206696686814,-5.999059035543026,369.94167843218605
2024/05/14-11:55:29,trash_0,5.182837353146431,37.4191699,-5.9990672,349.84,37.41921421995127,-5.999048752997089,378.36484842003784
2024/05/14-11:55:29,trash_1,4.122893130825069,37.4191699,-5.9990672,349.84,37.41920649966408,-5.999059226835414,369.8568951162063
2024/05/14-11:55:29,trash_0,5.240645206285725,37.4191699,-5.9990672,349.84,37.41921471428303,-5.999048547244489,378.36484842003784
2024/05/14-11:55:29,trash_1,4.145349663590111,37.4191699,-5.9990672,349.84,37.41920669901475,-5.99905918340724,369.8568951162063
2024/05/14-11:55:29,trash_0,5.169050136068422,37.4191699,-5.9990672,349.84,37.419214102052756,-5.999048802069242,378.36484842003784
2024/05/14-11:55:29,trash_1,4.118934910179333,37.4191699,-5.9990672,349.84,37.41920646452624,-5.999059234490127,369.8568951162063
2024/05/14-11:55:29,trash_0,5.205234375117337,37.4191699,-5.9990673,349.98,37.41921441714908,-5.999048794724853,378.3428336433435
2024/05/14-11:55:29,trash_1,4.113742733289823,37.4191699,-5.9990673,349.98,37.41920640282114,-5.999059232678395,369.99689511620636
2024/05/14-11:55:30,trash_0,5.225801196825148,37.4191699,-5.9990673,350.08,37.4192145671142,-5.999048623835403,378.4428336433435
2024/05/14-11:55:30,trash_1,4.120577482232001,37.4191699,-5.9990673,350.08,37.419206473014114,-5.999059287467623,369.9116765717872
2024/05/14-11:55:30,trash_0,5.274436622638545,37.4191699,-5.9990673,350.08,37.419214982821565,-5.999048450020189,378.4428336433435
2024/05/14-11:55:30,trash_1,4.1397169151411735,37.4191699,-5.9990673,350.08,37.419206642889996,-5.999059250250654,369.9116765717872
2024/05/14-11:55:30,trash_0,5.273208371112461,37.4191699,-5.9990673,350.08,37.41921497232319,-5.999048454409762,378.4428336433435
2024/05/14-11:55:30,trash_1,4.124211591591136,37.4191699,-5.9990673,350.08,37.41920650526938,-5.999059280401033,369.9116765717872
2024/05/14-11:55:30,trash_0,5.2497493227341785,37.4191698,-5.9990673,350.2,37.41921464036965,-5.999048420460402,378.5628336433435
2024/05/14-11:55:30,trash_1,4.114062666838994,37.4191698,-5.9990673,350.2,37.419206301746996,-5.999059204267689,370.0316765717872
2024/05/14-11:55:30,trash_0,5.1938513217329385,37.4191698,-5.9990673,350.2,37.41921420499752,-5.999048779321831,378.40032270345154
2024/05/14-11:55:30,trash_1,4.134971575198947,37.4191698,-5.9990673,350.2,37.41920648725989,-5.999059163122714,370.0316765717872
2024/05/14-11:55:30,trash_0,5.193632110842069,37.4191698,-5.9990673,350.2,37.41921420312337,-5.999048780103511,378.40032270345154
2024/05/14-11:55:30,trash_1,4.124460769591832,37.4191698,-5.9990673,350.2,37.41920641478655,-5.999059332512977,369.8460251442123
2024/05/14-11:55:30,trash_0,5.220974815154331,37.4191698,-5.9990674,350.33,37.41921444543745,-5.999048814845664,378.3673159444256
2024/05/14-11:55:30,trash_1,4.119496740316108,37.4191698,-5.9990674,350.33,37.419206356223235,-5.999059338088717,369.9760251442123
2024/05/14-11:55:30,trash_0,5.267450799893977,37.4191698,-5.9990674,350.33,37.419214842861436,-5.999048649404555,378.3673159444256
2024/05/14-11:55:30,trash_1,4.135476471995336,37.4191698,-5.9990674,350.33,37.41920649802663,-5.999059306816152,369.9760251442123
2024/05/14-11:55:30,trash_0,5.288511208923101,37.4191697,-5.9990674,350.43,37.4192148966775,-5.999048475504675,378.46731594442565
2024/05/14-11:55:30,trash_1,4.126283622291433,37.4191697,-5.9990674,350.43,37.41920630515286,-5.999059244692686,370.07602514421234
