Datetime,Class,Distance (m),Drone Lat,Drone Lon,Drone Heading,Object Lat,Object Lon,Object Heading
2024/05/14-12:00:40,trash_0,inf,37.4192786,-5.9992144,157.77,,,
2024/05/14-12:00:41,trash_0,inf,37.4192724,-5.9992108,154.53,,,
2024/05/14-12:00:53,trash_0,inf,37.4192112,-5.9991774,152.16,,,
2024/05/14-12:00:56,trash_0,inf,37.4191908,-5.999164,152.69,,,
2024/05/14-12:00:56,trash_0,inf,37.4191908,-5.999164,152.69,,,
2024/05/14-12:00:56,trash_0,inf,37.4191892,-5.999163,152.67,,,
2024/05/14-12:00:57,trash_0,inf,37.4191892,-5.999163,152.67,,,
2024/05/14-12:00:57,trash_0,inf,37.4191892,-5.999163,152.67,,,
2024/05/14-12:00:57,trash_0,inf,37.4191878,-5.9991621,152.44,,,
2024/05/14-12:00:57,trash_0,inf,37.4191878,-5.9991621,152.44,,,
2024/05/14-12:00:57,trash_0,inf,37.4191878,-5.9991621,152.44,,,
2024/05/14-12:00:57,trash_0,inf,37.4191878,-5.9991621,152.44,,,
2024/05/14-12:00:57,trash_0,inf,37.4191862,-5.9991612,152.22,,,
2024/05/14-12:00:57,trash_0,inf,37.4191862,-5.9991612,152.22,,,
2024/05/14-12:00:57,trash_0,inf,37.4191847,-5.9991603,151.94,,,
2024/05/14-12:00:59,trash_0,inf,37.4191768,-5.9991551,150.5,,,
2024/05/14-12:00:59,trash_0,inf,37.4191753,-5.9991542,150.15,,,
2024/05/14-12:00:59,trash_0,inf,37.4191753,-5.9991542,150.15,,,
2024/05/14-12:01:00,trash_0,inf,37.419166,-5.9991479,148.82,,,
2024/05/14-12:01:00,trash_0,inf,37.419166,-5.9991479,148.82,,,
2024/05/14-12:01:01,trash_0,inf,37.4191644,-5.9991467,148.83,,,
2024/05/14-12:01:01,trash_0,inf,37.4191644,-5.9991467,148.83,,,
2024/05/14-12:01:01,trash_0,inf,37.4191629,-5.9991457,148.79,,,
2024/05/14-12:01:01,trash_0,inf,37.4191613,-5.9991446,148.77,,,
2024/05/14-12:01:01,trash_0,inf,37.4191613,-5.9991446,148.77,,,
2024/05/14-12:01:01,trash_0,inf,37.4191613,-5.9991446,148.77,,,
2024/05/14-12:01:01,trash_0,inf,37.4191613,-5.9991446,148.77,,,
2024/05/14-12:01:01,trash_0,inf,37.4191598,-5.9991436,148.75,,,
2024/05/14-12:01:01,trash_0,inf,37.4191598,-5.9991436,148.75,,,
2024/05/14-12:01:01,trash_0,inf,37.4191598,-5.9991436,148.75,,,
2024/05/14-12:01:02,trash_0,inf,37.4191583,-5.9991425,148.69,,,
2024/05/14-12:01:02,trash_0,inf,37.4191569,-5.9991416,148.76,,,
2024/05/14-12:01:02,trash_0,inf,37.4191569,-5.9991416,148.76,,,
2024/05/14-12:01:02,trash_0,inf,37.4191569,-5.9991416,148.76,,,
2024/05/14-12:01:02,trash_0,inf,37.4191554,-5.9991406,148.79,,,
2024/05/14-12:01:02,trash_0,inf,37.4191554,-5.9991406,148.79,,,
2024/05/14-12:01:02,trash_0,inf,37.4191554,-5.9991406,148.79,,,
2024/05/14-12:01:02,trash_0,inf,37.4191541,-5.9991398,148.76,,,
2024/05/14-12:01:02,trash_0,inf,37.4191541,-5.9991398,148.76,,,
2024/05/14-12:01:02,trash_0,inf,37.4191541,-5.9991398,148.76,,,
2024/05/14-12:01:02,trash_0,inf,37.4191527,-5.9991388,148.86,,,
2024/05/14-12:01:03,trash_0,inf,37.4191527,-5.9991388,148.86,,,
2024/05/14-12:01:03,trash_0,inf,37.4191527,-5.9991388,148.86,,,
2024/05/14-12:01:03,trash_0,inf,37.4191515,-5.999138,148.97,,,
2024/05/14-12:01:03,trash_0,inf,37.4191515,-5.999138,148.97,,,
2024/05/14-12:01:03,trash_0,inf,37.4191515,-5.999138,148.97,,,
2024/05/14-12:01:03,trash_0,inf,37.4191515,-5.999138,148.97,,,
2024/05/14-12:01:03,trash_0,inf,37.4191502,-5.9991371,148.92,,,
2024/05/14-12:01:03,trash_0,inf,37.4191502,-5.9991371,148.92,,,
2024/05/14-12:01:03,trash_0,inf,37.4191491,-5.9991363,148.89,,,
2024/05/14-12:01:04,trash_0,inf,37.4191479,-5.9991355,148.96,,,
2024/05/14-12:01:04,trash_0,inf,37.4191468,-5.9991348,149.0,,,
2024/05/14-12:01:04,trash_0,inf,37.4191458,-5.9991341,149.39,,,
2024/05/14-12:01:04,trash_0,inf,37.4191458,-5.9991341,149.39,,,
2024/05/14-12:01:04,trash_0,inf,37.4191448,-5.9991334,149.96,,,
2024/05/14-12:01:04,trash_0,inf,37.4191448,-5.9991334,149.96,,,
2024/05/14-12:01:04,trash_0,inf,37.4191448,-5.9991334,149.96,,,
2024/05/14-12:01:04,trash_0,inf,37.4191448,-5.9991334,149.96,,,
2024/05/14-12:01:05,trash_0,inf,37.4191437,-5.9991327,150.66,,,
2024/05/14-12:01:05,trash_0,inf,37.4191437,-5.9991327,150.66,,,
2024/05/14-12:01:05,trash_0,inf,37.4191437,-5.9991327,150.66,,,
2024/05/14-12:01:05,trash_0,inf,37.4191428,-5.9991321,151.38,,,
2024/05/14-12:01:05,trash_0,inf,37.4191428,-5.9991321,151.38,,,
2024/05/14-12:01:05,trash_0,inf,37.4191428,-5.9991321,151.38,,,
2024/05/14-12:01:05,trash_0,inf,37.4191418,-5.9991314,152.1,,,
2024/05/14-12:01:05,trash_0,inf,37.4191418,-5.9991314,152.1,,,
2024/05/14-12:01:05,trash_0,inf,37.4191418,-5.9991314,152.1,,,
2024/05/14-12:01:05,trash_0,inf,37.419141,-5.9991309,152.51,,,
2024/05/14-12:01:05,trash_0,inf,37.419141,-5.9991309,152.51,,,
2024/05/14-12:01:06,trash_0,inf,37.4191401,-5.9991304,152.8,,,
2024/05/14-12:01:06,trash_0,inf,37.4191394,-5.9991299,152.8,,,
2024/05/14-12:01:06,trash_0,inf,37.4191394,-5.9991299,153.24,,,
2024/05/14-12:01:06,trash_0,inf,37.4191394,-5.9991299,153.24,,,
2024/05/14-12:01:06,trash_0,inf,37.4191394,-5.9991299,153.24,,,
2024/05/14-12:01:06,trash_0,inf,37.4191394,-5.9991299,153.24,,,
2024/05/14-12:01:06,trash_0,inf,37.4191385,-5.9991294,153.94,,,
2024/05/14-12:01:06,trash_0,inf,37.4191385,-5.9991294,153.94,,,
2024/05/14-12:01:06,trash_0,inf,37.4191378,-5.999129,154.88,,,
2024/05/14-12:01:06,trash_0,inf,37.4191378,-5.999129,154.88,,,
2024/05/14-12:01:06,trash_0,inf,37.419137,-5.9991284,156.1,,,
2024/05/14-12:01:07,trash_0,inf,37.419137,-5.9991284,156.1,,,
2024/05/14-12:01:07,trash_0,inf,37.4191361,-5.9991279,157.45,,,
2024/05/14-12:01:07,trash_0,inf,37.4191361,-5.9991279,157.45,,,
2024/05/14-12:01:07,trash_0,inf,37.4191361,-5.9991279,157.45,,,
2024/05/14-12:01:07,trash_0,inf,37.4191352,-5.9991274,159.19,,,
2024/05/14-12:01:23,trash_0,inf,37.4190452,-5.9991112,190.28,,,
2024/05/14-12:01:24,trash_0,inf,37.4190447,-5.9991112,194.02,,,
2024/05/14-12:03:21,trash_0,inf,37.4191806,-5.9992456,330.67,,,
2024/05/14-12:03:21,trash_0,inf,37.4191806,-5.9992456,330.67,,,
2024/05/14-12:03:22,trash_0,inf,37.419181,-5.9992457,321.1,,,
2024/05/14-12:03:22,trash_0,inf,37.419181,-5.9992457,321.1,,,
2024/05/14-12:03:22,trash_0,inf,37.419181,-5.9992457,321.1,,,
2024/05/14-12:03:22,trash_0,inf,37.4191813,-5.9992459,316.83,,,
2024/05/14-12:03:22,trash_0,inf,37.4191813,-5.9992459,316.83,,,
2024/05/14-12:03:22,trash_0,inf,37.4191817,-5.9992462,313.4,,,
2024/05/14-12:03:22,trash_0,inf,37.4191817,-5.9992462,313.4,,,
2024/05/14-12:03:24,trash_0,inf,37.4191852,-5.9992512,298.79,,,
2024/05/14-12:03:25,trash_0,inf,37.4191893,-5.9992578,317.0,,,
2024/05/14-12:03:26,trash_0,inf,37.4191893,-5.9992578,317.0,,,
2024/05/14-12:03:26,trash_0,inf,37.4191893,-5.9992578,317.0,,,
2024/05/14-12:03:26,trash_0,inf,37.41919,-5.9992583,321.54,,,
2024/05/14-12:03:26,trash_0,inf,37.4191908,-5.9992588,326.52,,,
2024/05/14-12:03:26,trash_0,inf,37.4191908,-5.9992588,326.52,,,
2024/05/14-12:03:26,trash_0,inf,37.4191915,-5.9992591,330.35,,,
2024/05/14-12:03:28,trash_0,inf,37.4191958,-5.9992607,334.72,,,
2024/05/14-12:03:28,trash_0,inf,37.4191969,-5.9992613,332.84,,,
2024/05/14-12:03:28,trash_0,inf,37.4191981,-5.999262,330.28,,,
2024/05/14-12:03:28,trash_0,inf,37.4191992,-5.9992627,327.72,,,
2024/05/14-12:03:28,trash_0,inf,37.4191992,-5.9992627,327.72,,,
2024/05/14-12:03:28,trash_0,inf,37.4191992,-5.9992627,327.72,,,
2024/05/14-12:03:29,trash_0,inf,37.4192004,-5.9992637,324.88,,,
2024/05/14-12:03:29,trash_0,inf,37.4192014,-5.9992647,322.45,,,
2024/05/14-12:03:29,trash_0,inf,37.4192025,-5.9992659,320.09,,,
2024/05/14-12:03:29,trash_0,inf,37.4192025,-5.9992659,320.09,,,
2024/05/14-12:03:29,trash_0,inf,37.4192025,-5.9992659,320.09,,,
2024/05/14-12:03:29,trash_0,inf,37.4192025,-5.9992659,320.09,,,
2024/05/14-12:03:29,trash_0,inf,37.4192035,-5.9992671,318.41,,,
2024/05/14-12:03:29,trash_0,inf,37.4192046,-5.9992684,317.19,,,
2024/05/14-12:03:30,trash_0,inf,37.4192046,-5.9992684,317.19,,,
2024/05/14-12:03:30,trash_0,inf,37.4192046,-5.9992684,317.19,,,
2024/05/14-12:03:30,trash_0,inf,37.4192046,-5.9992684,317.19,,,
2024/05/14-12:03:30,trash_0,inf,37.4192056,-5.9992698,316.66,,,
2024/05/14-12:03:30,trash_0,inf,37.4192056,-5.9992698,316.66,,,
2024/05/14-12:03:30,trash_0,inf,37.4192056,-5.9992698,316.66,,,
2024/05/14-12:03:30,trash_0,inf,37.4192067,-5.9992712,316.66,,,
2024/05/14-12:03:30,trash_0,inf,37.4192067,-5.9992712,316.66,,,
2024/05/14-12:03:30,trash_0,inf,37.4192067,-5.9992712,316.66,,,
2024/05/14-12:03:30,trash_0,inf,37.4192078,-5.9992725,317.28,,,
2024/05/14-12:03:30,trash_0,inf,37.4192078,-5.9992725,317.28,,,
2024/05/14-12:03:30,trash_0,inf,37.4192078,-5.9992725,317.28,,,
2024/05/14-12:03:30,trash_0,inf,37.419209,-5.9992739,318.57,,,
2024/05/14-12:03:31,trash_0,inf,37.419209,-5.9992739,318.57,,,
2024/05/14-12:03:31,trash_0,inf,37.419209,-5.9992739,318.57,,,
2024/05/14-12:03:31,trash_0,inf,37.4192101,-5.9992752,320.29,,,
2024/05/14-12:03:31,trash_0,inf,37.4192101,-5.9992752,320.29,,,
2024/05/14-12:03:31,trash_0,inf,37.4192101,-5.9992752,320.29,,,
2024/05/14-12:03:31,trash_0,inf,37.4192126,-5.9992776,324.89,,,
2024/05/14-12:03:31,trash_0,inf,37.4192126,-5.9992776,324.89,,,
2024/05/14-12:03:31,trash_0,inf,37.4192126,-5.9992776,324.89,,,
2024/05/14-12:03:32,trash_0,inf,37.419214,-5.9992787,327.53,,,
2024/05/14-12:03:32,trash_0,inf,37.419214,-5.9992787,327.53,,,
2024/05/14-12:03:32,trash_0,inf,37.419214,-5.9992787,327.53,,,
2024/05/14-12:03:32,trash_0,inf,37.4192154,-5.9992796,330.03,,,
2024/05/14-12:03:32,trash_0,inf,37.4192154,-5.9992796,330.03,,,
2024/05/14-12:03:32,trash_0,inf,37.419217,-5.9992805,332.77,,,
2024/05/14-12:03:37,trash_0,inf,37.419244,-5.9992934,333.83,,,
2024/05/14-12:03:37,trash_0,inf,37.4192454,-5.9992943,333.52,,,
2024/05/14-12:03:46,trash_0,inf,37.419282,-5.9993223,269.05,,,
2024/05/14-12:03:46,trash_0,inf,37.419282,-5.9993223,269.05,,,
2024/05/14-12:03:46,trash_0,inf,37.4192819,-5.9993229,262.4,,,
2024/05/14-12:04:26,trash_0,inf,37.4191705,-5.9994444,318.24,,,
2024/05/14-12:04:26,trash_0,inf,37.4191715,-5.9994455,320.96,,,
2024/05/14-12:04:28,trash_0,inf,37.4191769,-5.9994507,322.5,,,
2024/05/14-12:04:28,trash_0,inf,37.419178,-5.999452,320.56,,,
2024/05/14-12:04:28,trash_0,inf,37.419178,-5.999452,320.56,,,
2024/05/14-12:04:28,trash_0,inf,37.4191789,-5.9994533,318.54,,,
2024/05/14-12:05:23,trash_0,inf,37.4191564,-5.9996871,150.87,,,
2024/05/14-12:05:25,trash_0,10.435093452357226,37.4191508,-5.9996765,93.8,37.419118889543235,-5.9995656139226945,109.83986755067177
2024/05/14-12:05:25,trash_0,9.706366538070784,37.4191508,-5.9996765,93.8,37.419118383788664,-5.999574659639238,111.75609302588956
2024/05/14-12:05:25,trash_0,9.88021441847173,37.4191508,-5.9996765,93.8,37.419116446845884,-5.999573530550512,112.69913916673518
2024/05/14-12:05:31,trash_0,7.619103642643615,37.4191591,-5.9996592,64.03,37.41913325166784,-5.99957946290193,112.1186347505515
2024/05/14-12:05:32,trash_0,8.382462966782576,37.4191597,-5.9996561,67.0,37.41912812525748,-5.999570077101222,114.71188998597843
2024/05/14-12:06:03,trash_0,2.254639230181996,37.4192443,-5.9994506,65.23,37.41924262960835,-5.999425216024134,94.71650260154637
2024/05/14-12:06:12,trash_0,2.2575422505489415,37.4192658,-5.9993736,67.84,37.41926348804496,-5.999348262241913,96.5263667233063
2024/05/14-12:06:13,trash_0,inf,37.4192665,-5.999369,71.26,,,
2024/05/14-12:06:13,trash_0,inf,37.4192665,-5.999369,71.26,,,
2024/05/14-12:06:13,trash_0,inf,37.4192665,-5.999369,71.26,,,
2024/05/14-12:06:14,trash_0,inf,37.4192668,-5.9993664,73.59,,,
2024/05/14-12:06:14,trash_1,inf,37.4192668,-5.9993664,73.59,,,
2024/05/14-12:06:19,trash_0,inf,37.4192674,-5.999364,70.84,,,
2024/05/14-12:06:19,trash_0,inf,37.4192673,-5.9993645,71.7,,,
2024/05/14-12:06:20,trash_0,2.219563524899257,37.4192668,-5.9993675,74.26,37.419265308564015,-5.999342495835214,94.27689511620636
2024/05/14-12:06:22,trash_0,inf,37.4192659,-5.9993737,70.47,,,
2024/05/14-12:06:22,trash_0,inf,37.4192659,-5.9993737,70.47,,,
2024/05/14-12:06:25,trash_0,2.0273549641720248,37.4192643,-5.9993839,65.87,37.41926269588798,-5.999361085834124,95.03794018994424
2024/05/14-12:06:25,trash_0,2.2190768721184475,37.4192642,-5.9993849,65.84,37.419262343904066,-5.999359939759118,95.32650260154637
2024/05/14-12:06:26,trash_0,1.9937175889386551,37.419264,-5.9993859,65.74,37.41926251310294,-5.999363454637024,94.74791283558454
2024/05/14-12:06:26,trash_0,2.0509315814171494,37.4192635,-5.9993889,65.84,37.4192618868719,-5.999365819460592,95.00794018994424
2024/05/14-12:06:27,trash_0,2.0711302746947386,37.4192631,-5.9993909,66.21,37.41926145494174,-5.999367593922341,95.05738827638196
2024/05/14-12:06:30,trash_0,2.065386914295975,37.4192606,-5.9994053,67.26,37.41925909447506,-5.999382044196576,94.64033880330906
2024/05/14-12:06:31,trash_0,2.006034591866067,37.4192604,-5.9994063,67.24,37.419258944027575,-5.999383711852161,94.62033880330905
2024/05/14-12:06:31,trash_0,2.1297107768181593,37.4192599,-5.9994102,67.01,37.419258375968,-5.999386217062627,94.55532470852233
2024/05/14-12:06:35,trash_0,2.126655757880705,37.4192583,-5.9994209,66.49,37.41925689670059,-5.999396940088013,94.19981651663659
2024/05/14-12:06:38,trash_0,2.40620060689521,37.4192576,-5.9994283,76.36,37.41925625593097,-5.999401169896917,93.55431782487813
2024/05/14-12:06:38,trash_0,2.218738671527512,37.4192575,-5.9994282,82.44,37.41925662084153,-5.999403159581502,92.52051175026419
2024/05/14-12:06:38,trash_0,2.2118604451851027,37.4192575,-5.9994283,87.95,37.419257877250324,-5.999403317511264,88.9153494822954
2024/05/14-12:06:39,trash_0,2.1603292887387155,37.4192571,-5.9994288,101.36,37.4192462369469,-5.999408549226703,123.92327399335167
2024/05/14-12:06:39,trash_0,2.2038583729615615,37.4192571,-5.9994288,101.36,37.419256782151365,-5.999403906621927,90.91715045210387
2024/05/14-12:06:39,trash_0,2.106773931133447,37.4192571,-5.9994288,101.36,37.419257064006594,-5.999405000219438,90.10863388473291
2024/05/14-12:06:40,trash_0,2.4562286698993363,37.4192569,-5.9994293,103.93,37.41925625334712,-5.999401564300744,91.67436828645646
2024/05/14-12:06:40,trash_0,2.255111962713133,37.4192568,-5.9994295,102.95,37.41925669546689,-5.999404024767445,90.29475773279398
2024/05/14-12:06:40,trash_0,2.306872630892314,37.4192567,-5.9994296,100.84,37.41925603911895,-5.99940355287628,91.82204853041756
2024/05/14-12:06:41,trash_0,2.358306100603144,37.4192569,-5.9994298,85.62,37.419255620710764,-5.999403206992989,93.4515900458947
2024/05/14-12:06:42,trash_0,2.360710394262901,37.4192569,-5.9994298,82.75,37.41925547443621,-5.999403191467367,93.84288716810204
2024/05/14-12:06:42,trash_0,2.2795725306992196,37.4192572,-5.9994297,79.25,37.4192561461267,-5.999403982024911,92.94112526136797
2024/05/14-12:06:42,trash_0,2.2349753908802024,37.4192573,-5.9994296,79.01,37.419256212357254,-5.999404388762526,93.0960842050639
2024/05/14-12:06:43,trash_0,2.2955751244799685,37.4192575,-5.9994282,87.99,37.41925697089894,-5.999402275811762,91.46582154219591
2024/05/14-12:06:44,trash_0,2.2326327253398635,37.4192574,-5.9994277,91.96,37.419256961495414,-5.999402484366779,91.24904341004519
2024/05/14-12:06:44,trash_0,2.2196016793713587,37.4192573,-5.9994275,93.66,37.419246987674214,-5.999406016130194,121.04033880330906
2024/05/14-12:06:46,trash_0,2.3322808005525837,37.4192571,-5.9994267,97.33,37.4192562054146,-5.999400376553311,92.43983104130149
2024/05/14-12:06:46,trash_0,2.2805654922416445,37.4192571,-5.9994267,97.33,37.41924564581967,-5.999405310791073,123.87801724781356
2024/05/14-12:06:48,trash_0,2.233670542198201,37.4192576,-5.9994248,82.94,37.41925653950012,-5.99939960170584,93.02051175026419
2024/05/14-12:06:49,trash_0,2.2927694829409413,37.4192577,-5.9994246,82.53,37.41925654007429,-5.999398739880617,93.21874170571392
2024/05/14-12:06:50,trash_0,2.272981415048422,37.4192579,-5.9994237,85.08,37.41924728740839,-5.999401739026931,121.21113931180226
2024/05/14-12:06:50,trash_0,2.45999132902126,37.4192579,-5.9994234,86.25,37.41925720063319,-5.999395623783929,91.80813330121075
2024/05/14-12:06:50,trash_0,2.5614061010117912,37.4192578,-5.9994231,87.53,37.41925672383495,-5.999394195759258,92.67267079792698
2024/05/14-12:06:51,trash_0,2.7270866173533146,37.4192577,-5.9994218,93.4,37.419257175471614,-5.999390999642543,91.22317522339333
2024/05/14-12:06:52,trash_0,2.5018450230528084,37.4192577,-5.9994218,93.4,37.419257301094135,-5.999393541559318,91.01395329354573
2024/05/14-12:06:52,trash_0,2.3416736354222465,37.4192577,-5.9994218,93.4,37.419257326632824,-5.999395350701608,91.01395329354573
2024/05/14-12:06:53,trash_0,2.1424577850375814,37.4192576,-5.999421,94.54,37.419256874464295,-5.999396814163742,92.15395329354573
2024/05/14-12:06:54,trash_0,2.376476618912359,37.4192576,-5.9994203,91.08,37.41925652299782,-5.9993934873775805,92.88306235818801
2024/05/14-12:06:54,trash_0,2.3075385456421045,37.4192577,-5.9994198,88.14,37.41925658478112,-5.999393769703944,93.07473326535789
2024/05/14-12:06:55,trash_0,2.4498830383076493,37.4192577,-5.9994198,88.14,37.41925659603967,-5.999392158771613,92.86666533799573
2024/05/14-12:06:57,trash_0,2.345356756209958,37.4192584,-5.9994183,84.04,37.419257482780786,-5.9993918299206355,92.48764396405423
2024/05/14-12:06:57,trash_0,2.162034287799725,37.4192585,-5.9994178,85.99,37.4192579737026,-5.9993933848259005,91.54813330121074
2024/05/14-12:06:57,trash_0,2.2320980702094007,37.4192585,-5.9994178,85.99,37.41925781108817,-5.999392599211287,91.96301031029246
2024/05/14-12:06:58,trash_0,2.2869237404813916,37.4192586,-5.9994174,88.31,37.419257882827736,-5.99939158071077,91.99455840562322
2024/05/14-12:06:58,trash_0,2.271703980746989,37.4192586,-5.9994171,89.44,37.41924779774436,-5.999395301864712,121.85361416693327
2024/05/14-12:06:58,trash_0,2.36389265529611,37.4192586,-5.9994171,89.44,37.41925782694668,-5.999390413150195,92.08000486512574
2024/05/14-12:06:58,trash_0,2.826495521551617,37.4192586,-5.9994171,89.44,37.41925795449852,-5.999385179876864,91.45238413286059
2024/05/14-12:06:58,trash_0,2.417339572121407,37.4192587,-5.9994167,91.26,37.419258013449564,-5.999389405345174,91.8063158013556
2024/05/14-12:07:00,trash_0,2.137065646153922,37.4192588,-5.999416,94.22,37.41925832427056,-5.999391865345761,91.41570592524532
2024/05/14-12:07:00,trash_0,2.5369751342070415,37.4192588,-5.999416,94.22,37.4192581518583,-5.999387351798273,91.62479501322333
2024/05/14-12:07:00,trash_0,2.3495937043218813,37.4192589,-5.9994157,94.82,37.41925815536551,-5.9993891735117515,92.01570592524531
2024/05/14-12:07:01,trash_0,2.4251157983735676,37.419259,-5.9994154,94.24,37.419258133583725,-5.999388025473918,92.27245524978358
2024/05/14-12:07:01,trash_0,2.3278274454269794,37.4192591,-5.9994153,93.56,37.41925805748301,-5.999389035481155,92.8490434100452
2024/05/14-12:07:01,trash_0,2.464024239645503,37.4192591,-5.9994152,92.66,37.41925810152266,-5.999387392552476,92.57766969518826
2024/05/14-12:07:01,trash_0,2.501273928310216,37.4192592,-5.999415,91.74,37.41925912480229,-5.999386743741926,90.19116733471994
2024/05/14-12:07:02,trash_0,2.644003304328548,37.4192593,-5.9994149,90.72,37.41925799056299,-5.999385076352025,93.15086094194518
2024/05/14-12:07:02,trash_0,2.8238347162828457,37.4192594,-5.9994147,89.81,37.41925849799125,-5.999382819729812,92.03165218089713
2024/05/14-12:07:02,trash_0,2.606385503136858,37.4192595,-5.9994144,88.12,37.41925858959533,-5.999384978292828,92.22173298617024
2024/05/14-12:07:03,trash_0,2.483543445977141,37.4192596,-5.9994142,87.26,37.4192585808148,-5.999386172997645,92.61047258601765
2024/05/14-12:07:04,trash_0,2.574631780216787,37.4192601,-5.9994131,84.26,37.41925859087012,-5.999384076485664,93.72997747622985
2024/05/14-12:07:05,trash_0,2.4459630880175496,37.4192604,-5.9994127,85.04,37.41925945411122,-5.999385093882169,92.4598637973309
2024/05/14-12:07:07,trash_0,2.5640086728594214,37.4192607,-5.999411,92.12,37.41926004745917,-5.999382046438592,91.61857396035697
2024/05/14-12:07:07,trash_0,2.3288867343314594,37.4192607,-5.9994107,93.5,37.419260062192286,-5.9993844031654975,91.7417878104491
2024/05/14-12:07:08,trash_0,2.7680474248091165,37.4192607,-5.9994104,94.35,37.41925984526244,-5.999379148263458,91.96395329354571
2024/05/14-12:07:08,trash_0,2.9508385592424164,37.4192608,-5.9994101,94.09,37.41925971824844,-5.999376792540569,92.3317878104491
2024/05/14-12:07:09,trash_0,2.6068858390507974,37.4192608,-5.99941,93.56,37.419259804093045,-5.999380576989667,92.43004495470187
2024/05/14-12:07:09,trash_0,2.3964204896422476,37.4192608,-5.9994099,92.88,37.41925974610049,-5.999382860360131,92.79766969518826
2024/05/14-12:07:11,trash_0,2.5493167465046542,37.4192614,-5.9994084,85.23,37.41926017319244,-5.999379641958719,93.0615900458947
