Datetime,Class,Distance (m),Drone Lat,Drone Lon,Drone Heading,Object Lat,Object Lon,Object Heading
2024/05/14-12:18:44,trash_0,10.700862348840495,37.4191337,-5.9990933,46.31,37.419230091448114,-5.9990905309131035,1.3125709406859372
2024/05/14-12:18:44,trash_0,10.682410560966444,37.4191337,-5.9990933,46.31,37.41922992910227,-5.999090755934222,1.207975807852705
2024/05/14-12:18:44,trash_0,10.295392205147177,37.4191347,-5.9990915,46.31,37.4192274520317,-5.999089680312639,0.896475879154643
2024/05/14-12:18:44,trash_0,10.387594433240926,37.4191347,-5.9990915,46.31,37.419228287344765,-5.999090085422324,0.6906998072299828
2024/05/14-12:18:44,trash_0,10.425499340511736,37.4191356,-5.99909,46.33,37.419229532006284,-5.999088959031166,0.5064231038050053
2024/05/14-12:18:44,trash_1,8.538256104457016,37.4191356,-5.99909,46.33,37.419209459369924,-5.999063015646773,16.245946403590633
2024/05/14-12:18:44,trash_0,10.396215730663975,37.4191356,-5.99909,46.33,37.4192292694865,-5.99908917016478,0.404843517556273
2024/05/14-12:18:44,trash_1,8.33539237849358,37.4191356,-5.99909,46.33,37.41920776169265,-5.999063904045609,16.089296079186052
2024/05/14-12:18:44,trash_0,10.140319728503965,37.4191365,-5.9990882,46.34,37.41922786597901,-5.999087975429214,0.1123230511056903
2024/05/14-12:18:44,trash_1,8.419078772737766,37.4191365,-5.9990882,46.34,37.41920949591436,-5.99906232377282,15.787488682636535
2024/05/14-12:18:45,trash_0,10.09553580476028,37.4191365,-5.9990882,46.34,37.41922746253701,-5.999088374213817,-0.08752263750893263
2024/05/14-12:18:45,trash_0,10.193189222274816,37.4191365,-5.9990882,46.34,37.419228341374975,-5.999088774613921,-0.2859136303447585
2024/05/14-12:18:45,trash_0,10.08561164288769,37.4191365,-5.9990882,46.34,37.41922736999759,-5.999089160179139,-0.48286104753135106
2024/05/14-12:18:45,trash_0,10.040084373224877,37.4191374,-5.9990867,46.33,37.41922785648655,-5.9990880626540815,-0.6883759844190109
2024/05/14-12:18:45,trash_1,8.107458628570534,37.4191374,-5.9990867,46.33,37.4192079583865,-5.999062984881675,15.006676013233879
2024/05/14-12:18:45,trash_0,9.872045303715337,37.4191384,-5.9990849,46.15,37.419227333659634,-5.999086967910405,-1.062469508992507
2024/05/14-12:18:45,trash_1,8.220196633273115,37.4191384,-5.9990849,46.15,37.419210099257185,-5.9990616149764735,14.521829631990062
2024/05/14-12:18:45,trash_0,9.872690520348062,37.4191384,-5.9990849,46.15,37.41922733342222,-5.99908734303861,-1.255152659391456
2024/05/14-12:18:45,trash_0,9.723660725036426,37.4191384,-5.9990849,46.15,37.419225984063246,-5.99908767278379,-1.44643644153372
2024/05/14-12:18:45,trash_1,7.950520402894506,37.4191384,-5.9990849,46.15,37.41920784103222,-5.9990628387815566,14.21896809307799
2024/05/14-12:18:45,trash_0,9.922116285935584,37.4191392,-5.9990833,46.11,37.41922855740893,-5.999086763605645,-1.7707622892770942
2024/05/14-12:18:45,trash_0,9.698294107335983,37.4191392,-5.9990833,46.11,37.41922653237135,-5.99908704445419,-1.9585955699429292
2024/05/14-12:18:45,trash_1,7.829012817922366,37.4191392,-5.9990833,46.11,37.41920776897585,-5.999062534596556,13.579188888918594
2024/05/14-12:18:45,trash_0,9.99351625766655,37.4191392,-5.9990833,46.11,37.41922918033115,-5.999087525624243,-2.145067717339984
2024/05/14-12:18:46,trash_0,9.747483888033125,37.4191402,-5.9990816,46.16,37.41922793929668,-5.999086509466815,-2.5553641192467396
2024/05/14-12:18:46,trash_1,7.74134269579922,37.4191402,-5.9990816,46.16,37.41920815298221,-5.9990618719985935,13.037313126317336
2024/05/14-12:18:46,trash_0,9.87806749917756,37.4191411,-5.99908,46.08,37.419229995649786,-5.999085484551225,-2.8171573289198335
2024/05/14-12:18:46,trash_0,7.628410580891194,37.4191411,-5.99908,46.08,37.41920819930555,-5.999061320686761,12.518574291394245
2024/05/14-12:18:46,trash_1,9.5196410154371,37.4191411,-5.99908,46.08,37.41922675635961,-5.99908562386093,-2.997637804541583
2024/05/14-12:18:46,trash_0,7.7888371288853575,37.4191411,-5.99908,46.08,37.419209686539226,-5.999061362924453,12.228534314034754
2024/05/14-12:18:46,trash_1,9.347072274283686,37.4191411,-5.99908,46.08,37.41922518942661,-5.999085851647038,-3.1768161708478075
2024/05/14-12:18:46,trash_0,7.432783843305149,37.4191421,-5.9990782,45.87,37.419207672063706,-5.999061128927072,11.730450641314427
2024/05/14-12:18:46,trash_0,7.372956796447993,37.4191421,-5.9990782,45.87,37.41920717784748,-5.999061470364778,11.587140773241586
2024/05/14-12:18:46,trash_0,7.2906570089498235,37.4191421,-5.9990782,45.87,37.41920648411358,-5.999061858278596,11.444317966070138
2024/05/14-12:18:46,trash_1,8.755719032188944,37.4191421,-5.9990782,45.87,37.41922083034323,-5.999084502310695,-3.65316538140128
2024/05/14-12:18:46,trash_0,7.229411857890317,37.419143,-5.9990766,45.7,37.41920694370106,-5.999061030585251,10.99013066352164
2024/05/14-12:18:46,trash_0,7.320692723010158,37.4191439,-5.9990749,45.64,37.419208725032554,-5.999059619217638,10.647882802236644
2024/05/14-12:18:47,trash_0,7.104182564957047,37.4191439,-5.9990749,45.64,37.419206836619274,-5.999060264463816,10.507484227310258
2024/05/14-12:18:47,trash_1,6.810658227468328,37.4191439,-5.9990749,45.64,37.419196923430135,-5.999036170256222,30.224189515682276
2024/05/14-12:18:47,trash_0,7.110750648754608,37.4191439,-5.9990749,45.64,37.419206923150774,-5.999060443849227,10.367568154947612
2024/05/14-12:18:47,trash_1,6.496907471757284,37.4191439,-5.9990749,45.64,37.41919448076766,-5.999037954444202,30.224189515682276
2024/05/14-12:18:47,trash_0,7.079986072548509,37.4191439,-5.9990749,45.64,37.41920675871241,-5.999061268954073,9.81271217793104
2024/05/14-12:18:47,trash_1,6.353232058746004,37.4191439,-5.9990749,45.64,37.41919345976914,-5.999038982270972,30.029625776326334
2024/05/14-12:18:47,trash_0,7.010770926595024,37.4191448,-5.9990732,45.57,37.419207082778165,-5.99905998495209,9.605195936680033
2024/05/14-12:18:47,trash_1,6.559424109795967,37.4191448,-5.9990732,45.57,37.41919600431217,-5.999036194977923,29.959625776326334
2024/05/14-12:18:47,trash_0,6.94899478465203,37.4191448,-5.9990732,45.57,37.41920655877798,-5.999060286561202,9.468157009661368
2024/05/14-12:18:47,trash_1,6.6346627329872305,37.4191448,-5.9990732,45.57,37.419196591641416,-5.99903577051858,29.959625776326334
2024/05/14-12:18:47,trash_0,6.935027075613756,37.4191458,-5.9990715,45.35,37.41920749741445,-5.999059093669452,9.111594475813654
2024/05/14-12:18:47,trash_0,6.25879054711989,37.4191458,-5.9990715,45.35,37.41919495359729,-5.999036843030718,29.351607189020076
2024/05/14-12:18:47,trash_1,6.817981715109653,37.4191458,-5.9990715,45.35,37.419206523667924,-5.999059843362247,8.704755795658286
2024/05/14-12:18:47,trash_0,6.218935365057757,37.4191466,-5.9990699,45.06,37.41919557898494,-5.999035774101708,29.061607189020076
2024/05/14-12:18:47,trash_1,6.858934147846103,37.4191466,-5.9990699,45.06,37.41920775605115,-5.999058741346067,8.280089323328298
2024/05/14-12:18:47,trash_0,6.770074896160541,37.4191466,-5.9990699,45.06,37.419207004176656,-5.99905923992757,8.012170065990276
2024/05/14-12:18:47,trash_0,6.63471561483337,37.4191476,-5.9990681,44.79,37.419206871832806,-5.999058347883076,7.476128937872772
2024/05/14-12:18:47,trash_1,6.125990999085592,37.4191476,-5.9990681,44.79,37.41919597278595,-5.999034769556171,28.791607189020077
2024/05/14-12:18:48,trash_0,6.61972213910024,37.4191476,-5.9990681,44.79,37.419206755651835,-5.999058541179939,7.3438100777257915
2024/05/14-12:18:48,trash_1,6.164991902129284,37.4191476,-5.9990681,44.79,37.41919628074954,-5.999034557358953,28.791607189020073
2024/05/14-12:18:48,trash_0,6.578493288946544,37.4191485,-5.9990666,44.57,37.419207332638,-5.999057553519571,6.991957610920075
2024/05/14-12:18:48,trash_0,6.536594644684485,37.4191485,-5.9990666,44.57,37.419206990141014,-5.999057946780222,6.729647555732797
2024/05/14-12:18:48,trash_0,6.7260102927412335,37.4191485,-5.9990666,44.57,37.4192087167135,-5.999058039144364,6.469190050578817
2024/05/14-12:18:48,trash_1,5.808589349328143,37.4191485,-5.9990666,44.57,37.41919454717687,-5.999035412271659,28.378159100134827
2024/05/14-12:18:48,trash_0,5.802035142077912,37.4191494,-5.9990649,44.29,37.419195598800066,-5.9990342246611466,27.905089575223712
2024/05/14-12:18:48,trash_1,6.401772214707332,37.4191494,-5.9990649,44.29,37.41920677243053,-5.999057427701631,5.930576190218218
2024/05/14-12:18:48,trash_0,6.35618421652863,37.4191494,-5.9990649,44.29,37.4192063898201,-5.999057801066592,5.67379689454134
2024/05/14-12:18:48,trash_1,6.100104344107167,37.4191494,-5.9990649,44.29,37.41919805841388,-5.999032853756392,27.71240187575815
2024/05/14-12:18:48,trash_0,6.327856596385421,37.4191494,-5.9990649,44.29,37.41920614825615,-5.9990579912707025,5.546092325192561
2024/05/14-12:18:48,trash_0,6.288344034862032,37.4191503,-5.9990633,44.11,37.419206755449814,-5.999057281781839,4.859813808272008
2024/05/14-12:18:48,trash_1,6.58653032302581,37.4191503,-5.9990633,44.11,37.41920301668238,-5.999029127123427,27.34009921577584
2024/05/14-12:18:48,trash_0,6.194870970609701,37.4191503,-5.9990633,44.11,37.41920592648753,-5.999057523918724,4.7343731476155995
2024/05/14-12:18:48,trash_1,5.7043181063555055,37.4191503,-5.9990633,44.11,37.41919603452189,-5.999033896206221,27.14818476178432
2024/05/14-12:18:48,trash_0,5.7066555337522615,37.4191503,-5.9990633,44.11,37.41919605326228,-5.999033884157581,27.148184761784325
2024/05/14-12:18:48,trash_1,6.190938000925899,37.4191503,-5.9990633,44.11,37.41920590108307,-5.999057679649092,4.6093816544950315
2024/05/14-12:18:49,trash_0,5.982593182970739,37.4191512,-5.9990617,43.88,37.41919934525308,-5.9990313050593205,26.726661632677118
2024/05/14-12:18:49,trash_1,6.224716505529617,37.4191512,-5.9990617,43.88,37.419207148739055,-5.9990567860871895,4.007089890671104
2024/05/14-12:18:49,trash_0,6.076678489310743,37.4191512,-5.9990617,43.88,37.41920583407189,-5.999057196976627,3.7611185491763024
2024/05/14-12:18:49,trash_1,5.632804009590022,37.4191512,-5.9990617,43.88,37.41919653030537,-5.999033082186273,26.726661632677114
2024/05/14-12:18:49,trash_0,5.482728616982653,37.4191512,-5.9990617,43.88,37.41919532256535,-5.9990338446541545,26.726661632677118
2024/05/14-12:18:49,trash_1,6.084639236435545,37.4191512,-5.9990617,43.88,37.419205920476145,-5.9990574834553705,3.5169140014197993
2024/05/14-12:18:49,trash_0,5.967582152603286,37.4191521,-5.9990601,43.61,37.419205800921404,-5.999056708219671,2.883897597025438
2024/05/14-12:18:49,trash_1,5.167302956081696,37.4191521,-5.9990601,43.61,37.41919385133218,-5.9990342676534905,26.265532899662336
2024/05/14-12:18:49,trash_0,6.004005419952624,37.4191521,-5.9990601,43.61,37.419206134274134,-5.99905682955736,2.7637644191067636
2024/05/14-12:18:49,trash_1,5.114354251767853,37.4191521,-5.9990601,43.61,37.419193423511544,-5.999034532354446,26.265532899662336
2024/05/14-12:18:49,trash_0,6.008791180496253,37.4191531,-5.9990584,43.31,37.419207199508335,-5.999055764872898,2.224798693425761
2024/05/14-12:18:49,trash_1,5.1663700455766035,37.4191531,-5.9990584,43.31,37.41919501869624,-5.999033021523725,25.77480158620363
2024/05/14-12:18:49,trash_0,5.941843667190105,37.4191531,-5.9990584,43.31,37.4192066086104,-5.999056210113854,1.8695819756616316
2024/05/14-12:18:49,trash_1,5.1865939958277245,37.4191531,-5.9990584,43.31,37.41919518278854,-5.999032922178669,25.77480158620363
2024/05/14-12:18:49,trash_0,5.879902546982936,37.419154,-5.9990568,43.1,37.419206962625964,-5.999055148244891,1.4249099628340431
2024/05/14-12:18:49,trash_1,5.104995196103004,37.419154,-5.9990568,43.1,37.41919562456414,-5.999032259339492,25.184543072817565
2024/05/14-12:18:49,trash_0,5.912304145688289,37.419154,-5.9990568,43.1,37.41920726661682,-5.999055947839669,0.7310438901831304
2024/05/14-12:18:50,trash_0,5.85436461598671,37.419155,-5.9990551,42.96,37.41920774890228,-5.999055071961535,0.024290787277720938
2024/05/14-12:18:50,trash_0,5.734162440247698,37.4191559,-5.9990536,43.24,37.419207565855714,-5.999053634859589,-0.030833257908298606
2024/05/14-12:18:50,trash_1,4.798273944900085,37.4191559,-5.9990536,43.24,37.419195219063006,-5.9990310621765115,24.56892280500074
2024/05/14-12:18:50,trash_0,5.704300355171613,37.4191559,-5.9990536,43.24,37.41920729036407,-5.999054619779604,-0.9067533895373501
2024/05/14-12:18:50,trash_1,4.738952335449255,37.4191559,-5.9990536,43.24,37.41919496170077,-5.999031979126411,23.819977493873854
2024/05/14-12:18:50,trash_0,5.66419480304068,37.4191559,-5.9990536,43.24,37.41920691421802,-5.9990554451826155,-1.6524506790539633
2024/05/14-12:18:50,trash_1,4.679082631609747,37.4191559,-5.9990536,43.24,37.41919463197972,-5.999032723563137,23.262748328572883
2024/05/14-12:18:50,trash_0,5.584888903393295,37.4191569,-5.9990518,45.3,37.41920722009964,-5.999052151596342,-0.3193001927700223
2024/05/14-12:18:50,trash_1,4.605843553147585,37.4191569,-5.9990518,45.3,37.41919463710181,-5.999030152037683,24.585872548696035
2024/05/14-12:18:50,trash_0,5.535385133008033,37.4191569,-5.9990518,45.3,37.4192067524139,-5.9990536751404555,-1.718375984419005
2024/05/14-12:18:50,trash_1,4.563522798842064,37.4191569,-5.9990518,45.3,37.419194609585645,-5.999031248233974,23.493909021293813
2024/05/14-12:18:50,trash_0,5.508997548001762,37.4191569,-5.9990518,45.3,37.4192064830041,-5.999054704337461,-2.6748497500545056
2024/05/14-12:18:50,trash_1,4.463841459354568,37.4191569,-5.9990518,45.3,37.419194032504286,-5.999032423975939,22.596451135102548
2024/05/14-12:18:50,trash_0,5.37883318468875,37.4191569,-5.9990518,45.3,37.41920526394066,-5.9990557080515945,-3.6875609932657767
2024/05/14-12:18:50,trash_1,4.370966005021608,37.4191569,-5.9990518,45.3,37.41919348952775,-5.99903353418159,21.710602883266464
2024/05/14-12:18:50,trash_0,4.261140798629059,37.4191578,-5.9990502,47.98,37.41919361146502,-5.999032844640151,21.13330446445621
2024/05/14-12:18:50,trash_0,4.194361113538975,37.4191578,-5.9990502,47.98,37.419193426517815,-5.999034391214186,19.48981877869241
2024/05/14-12:18:51,trash_0,4.1733423102740606,37.4191587,-5.9990482,51.53,37.41919362302666,-5.9990307217085315,21.760740458136507
2024/05/14-12:18:51,trash_0,4.119871244523008,37.4191587,-5.9990482,51.53,37.4191934669549,-5.999031890593764,20.5135093833732
2024/05/14-12:18:51,trash_0,4.026560066518452,37.4191595,-5.9990463,55.15,37.419193400401156,-5.9990300973453135,20.867140773241587
2024/05/14-12:18:51,trash_0,3.8856701657937416,37.4191595,-5.9990463,55.15,37.41919292500015,-5.999033239483688,17.309647555732795
2024/05/14-12:18:51,trash_0,3.8588386935698322,37.4191603,-5.9990442,59.59,37.419192927309176,-5.999029137316229,20.214373147615603
2024/05/14-12:18:51,trash_0,3.824202261744285,37.4191603,-5.9990442,59.59,37.419193107630626,-5.999030994865489,17.798211694376207
2024/05/14-12:18:51,trash_0,3.793276890280867,37.4191603,-5.9990442,59.59,37.4191931196608,-5.999032238763301,16.20827175106576
