Datetime,Class,Distance (m),Drone Lat,Drone Lon,Drone Heading,Object Lat,Object Lon,Object Heading
2024/05/14-11:49:55,trash_0,inf,37.4190677,-5.9989162,286.35,,,
2024/05/14-11:49:56,trash_0,inf,37.4190677,-5.9989162,286.35,,,
2024/05/14-11:49:56,trash_0,inf,37.419068,-5.9989175,288.95,,,
2024/05/14-11:49:56,trash_0,inf,37.419068,-5.9989175,288.95,,,
2024/05/14-11:49:56,trash_0,inf,37.419068,-5.9989175,288.95,,,
2024/05/14-11:49:56,trash_0,inf,37.419068,-5.9989175,288.95,,,
2024/05/14-11:49:56,trash_0,inf,37.4190684,-5.998919,291.83,,,
2024/05/14-11:49:56,trash_0,inf,37.4190684,-5.998919,291.83,,,
2024/05/14-11:49:56,trash_0,inf,37.4190684,-5.998919,291.83,,,
2024/05/14-11:49:56,trash_0,inf,37.4190689,-5.9989202,293.92,,,
2024/05/14-11:49:56,trash_0,inf,37.4190689,-5.9989202,293.92,,,
2024/05/14-11:49:56,trash_0,inf,37.4190689,-5.9989202,293.92,,,
2024/05/14-11:49:57,trash_0,inf,37.4190695,-5.9989215,295.75,,,
2024/05/14-11:49:57,trash_0,inf,37.4190695,-5.9989215,295.75,,,
2024/05/14-11:49:57,trash_0,inf,37.4190695,-5.9989215,295.75,,,
2024/05/14-11:49:57,trash_0,inf,37.4190701,-5.9989226,296.98,,,
2024/05/14-11:49:57,trash_0,inf,37.4190701,-5.9989226,296.98,,,
2024/05/14-11:49:57,trash_0,inf,37.4190701,-5.9989226,296.98,,,
2024/05/14-11:49:57,trash_0,inf,37.4190701,-5.9989226,296.98,,,
2024/05/14-11:49:57,trash_0,inf,37.4190707,-5.9989237,298.14,,,
2024/05/14-11:49:57,trash_0,inf,37.4190707,-5.9989237,298.14,,,
2024/05/14-11:49:57,trash_0,inf,37.4190707,-5.9989237,298.14,,,
2024/05/14-11:49:57,trash_0,inf,37.4190713,-5.9989248,299.21,,,
2024/05/14-11:49:57,trash_0,inf,37.4190713,-5.9989248,299.21,,,
2024/05/14-11:49:57,trash_0,inf,37.4190719,-5.9989262,300.39,,,
2024/05/14-11:49:58,trash_0,inf,37.4190719,-5.9989262,300.39,,,
2024/05/14-11:49:58,trash_0,inf,37.4190719,-5.9989262,300.39,,,
2024/05/14-11:49:58,trash_0,inf,37.4190719,-5.9989262,300.39,,,
2024/05/14-11:49:58,trash_0,inf,37.4190726,-5.9989276,301.23,,,
2024/05/14-11:49:58,trash_0,inf,37.4190726,-5.9989276,301.23,,,
2024/05/14-11:49:58,trash_0,inf,37.4190734,-5.998929,302.09,,,
2024/05/14-11:49:58,trash_0,inf,37.4190742,-5.9989303,302.79,,,
2024/05/14-11:49:58,trash_0,inf,37.4190742,-5.9989303,302.79,,,
2024/05/14-11:49:58,trash_0,inf,37.4190742,-5.9989303,302.79,,,
2024/05/14-11:49:58,trash_0,inf,37.419075,-5.9989318,303.54,,,
2024/05/14-11:49:59,trash_0,inf,37.419075,-5.9989318,303.54,,,
2024/05/14-11:49:59,trash_0,inf,37.419075,-5.9989318,303.54,,,
2024/05/14-11:49:59,trash_0,inf,37.4190759,-5.9989332,304.0,,,
2024/05/14-11:49:59,trash_0,inf,37.4190759,-5.9989332,304.0,,,
2024/05/14-11:49:59,trash_0,inf,37.4190759,-5.9989332,304.0,,,
2024/05/14-11:49:59,trash_0,inf,37.4190768,-5.9989348,303.19,,,
2024/05/14-11:49:59,trash_0,inf,37.4190768,-5.9989348,303.19,,,
2024/05/14-11:49:59,trash_0,inf,37.4190776,-5.9989361,301.6,,,
2024/05/14-11:49:59,trash_0,inf,37.4190776,-5.9989361,301.6,,,
2024/05/14-11:49:59,trash_0,inf,37.4190776,-5.9989361,301.6,,,
2024/05/14-11:49:59,trash_0,inf,37.4190776,-5.9989361,301.6,,,
2024/05/14-11:49:59,trash_0,inf,37.4190784,-5.9989377,299.81,,,
2024/05/14-11:50:00,trash_0,inf,37.4190784,-5.9989377,299.81,,,
2024/05/14-11:50:00,trash_0,inf,37.4190784,-5.9989377,299.81,,,
2024/05/14-11:50:00,trash_0,inf,37.4190791,-5.9989393,299.03,,,
2024/05/14-11:50:00,trash_0,inf,37.4190791,-5.9989393,299.03,,,
2024/05/14-11:50:00,trash_0,inf,37.4190791,-5.9989393,299.03,,,
2024/05/14-11:50:00,trash_0,inf,37.4190798,-5.998941,298.76,,,
2024/05/14-11:50:00,trash_0,inf,37.4190798,-5.998941,298.76,,,
2024/05/14-11:50:00,trash_0,inf,37.4190798,-5.998941,298.76,,,
2024/05/14-11:50:00,trash_0,inf,37.4190798,-5.998941,298.76,,,
2024/05/14-11:50:00,trash_0,inf,37.4190804,-5.9989426,298.7,,,
2024/05/14-11:50:00,trash_0,inf,37.4190804,-5.9989426,298.7,,,
2024/05/14-11:50:00,trash_0,inf,37.4190804,-5.9989426,298.7,,,
2024/05/14-11:50:01,trash_0,inf,37.4190812,-5.9989444,298.52,,,
2024/05/14-11:50:01,trash_0,inf,37.4190812,-5.9989444,298.52,,,
2024/05/14-11:50:01,trash_0,inf,37.4190812,-5.9989444,298.52,,,
2024/05/14-11:50:01,trash_0,inf,37.4190819,-5.9989459,298.45,,,
2024/05/14-11:50:01,trash_0,inf,37.4190819,-5.9989459,298.45,,,
2024/05/14-11:50:01,trash_0,inf,37.4190819,-5.9989459,298.45,,,
2024/05/14-11:50:01,trash_0,inf,37.4190819,-5.9989459,298.45,,,
2024/05/14-11:50:01,trash_0,inf,37.4190826,-5.9989477,298.58,,,
2024/05/14-11:50:01,trash_0,inf,37.4190826,-5.9989477,298.58,,,
2024/05/14-11:50:01,trash_0,inf,37.4190833,-5.9989493,298.75,,,
2024/05/14-11:50:01,trash_0,inf,37.4190833,-5.9989493,298.75,,,
2024/05/14-11:50:01,trash_0,inf,37.4190833,-5.9989493,298.75,,,
2024/05/14-11:50:01,trash_0,inf,37.4190841,-5.9989511,298.81,,,
2024/05/14-11:50:02,trash_0,inf,37.4190841,-5.9989511,298.81,,,
2024/05/14-11:50:02,trash_0,inf,37.4190841,-5.9989511,298.81,,,
2024/05/14-11:50:02,trash_0,inf,37.4190848,-5.9989527,299.01,,,
2024/05/14-11:50:02,trash_0,inf,37.4190848,-5.9989527,299.01,,,
2024/05/14-11:50:02,trash_0,inf,37.4190848,-5.9989527,299.01,,,
2024/05/14-11:50:02,trash_0,inf,37.4190855,-5.9989544,299.29,,,
2024/05/14-11:50:02,trash_0,inf,37.4190855,-5.9989544,299.29,,,
2024/05/14-11:50:02,trash_0,inf,37.4190862,-5.9989561,299.52,,,
2024/05/14-11:50:02,trash_0,inf,37.4190862,-5.9989561,299.52,,,
2024/05/14-11:50:02,trash_0,inf,37.4190862,-5.9989561,299.52,,,
2024/05/14-11:50:03,trash_0,inf,37.419087,-5.9989578,299.69,,,
2024/05/14-11:50:03,trash_0,inf,37.419087,-5.9989578,299.69,,,
2024/05/14-11:50:03,trash_0,inf,37.419087,-5.9989578,299.69,,,
2024/05/14-11:50:03,trash_0,inf,37.4190877,-5.9989595,300.04,,,
2024/05/14-11:50:03,trash_0,inf,37.4190877,-5.9989595,300.04,,,
2024/05/14-11:50:03,trash_0,inf,37.4190877,-5.9989595,300.04,,,
2024/05/14-11:50:03,trash_0,inf,37.4190885,-5.9989612,300.38,,,
2024/05/14-11:50:03,trash_0,inf,37.4190885,-5.9989612,300.38,,,
2024/05/14-11:50:03,trash_0,inf,37.4190885,-5.9989612,300.38,,,
2024/05/14-11:50:03,trash_0,inf,37.4190892,-5.9989628,300.67,,,
2024/05/14-11:50:03,trash_0,inf,37.4190892,-5.9989628,300.67,,,
2024/05/14-11:50:04,trash_0,inf,37.4190901,-5.9989645,301.02,,,
2024/05/14-11:50:04,trash_0,inf,37.4190901,-5.9989645,301.02,,,
2024/05/14-11:50:04,trash_0,inf,37.4190908,-5.9989662,301.46,,,
2024/05/14-11:50:04,trash_0,inf,37.4190908,-5.9989662,301.46,,,
2024/05/14-11:50:04,trash_0,inf,37.4190908,-5.9989662,301.46,,,
2024/05/14-11:50:04,trash_0,inf,37.4190917,-5.9989679,301.82,,,
2024/05/14-11:50:04,trash_0,inf,37.4190917,-5.9989679,301.82,,,
2024/05/14-11:50:05,trash_0,inf,37.4190933,-5.9989712,302.87,,,
2024/05/14-11:50:05,trash_0,inf,37.4190941,-5.9989729,303.47,,,
2024/05/14-11:50:05,trash_0,inf,37.4190941,-5.9989729,303.47,,,
2024/05/14-11:50:05,trash_0,inf,37.419095,-5.9989746,303.88,,,
2024/05/14-11:50:05,trash_0,inf,37.419095,-5.9989746,303.88,,,
2024/05/14-11:50:05,trash_0,inf,37.4190959,-5.9989762,304.28,,,
2024/05/14-11:50:12,trash_0,10.140521985934381,37.4191241,-5.999016,322.07,37.41919750336464,-5.999084213653364,323.45427991241866
2024/05/14-11:50:13,trash_0,8.82072216327505,37.4191274,-5.9990195,325.12,37.41919099965338,-5.999079256452611,323.1524552497836
2024/05/14-11:50:14,trash_0,8.507625987840228,37.4191308,-5.9990226,328.84,37.41919110360734,-5.999081933201493,321.87686403667664
2024/05/14-11:50:15,trash_0,8.09887895397167,37.4191331,-5.9990245,332.86,37.41918867760872,-5.999083788048481,319.60769151037977
2024/05/14-11:50:15,trash_0,7.942166156961466,37.4191337,-5.9990249,333.69,37.41918855153201,-5.999082522072032,320.0412609033977
2024/05/14-11:50:16,trash_0,7.840421091732795,37.4191346,-5.9990257,335.19,37.419187913930834,-5.999083810385282,318.99815910013484
2024/05/14-11:50:16,trash_0,7.835156732191669,37.4191346,-5.9990257,335.19,37.4191877217572,-5.999083996130426,318.8050895752237
2024/05/14-11:50:18,trash_0,7.23563698184819,37.4191381,-5.9990279,339.33,37.41918437186567,-5.999085481540187,315.2147473091565
2024/05/14-11:50:19,trash_0,7.237413890375402,37.4191393,-5.9990285,340.73,37.41918532455708,-5.999086420609977,314.8930266695917
2024/05/14-11:50:19,trash_0,7.090716456770097,37.4191396,-5.9990287,341.07,37.41918402626782,-5.9990862657134265,314.05673411026703
2024/05/14-11:50:20,trash_0,6.791096616950911,37.4191405,-5.9990293,342.43,37.41918246167555,-5.999085136410267,313.2963011554871
2024/05/14-11:50:20,trash_0,6.8191231869394375,37.4191408,-5.9990295,342.97,37.41918298366923,-5.999085509108913,313.35888416015376
2024/05/14-11:50:20,trash_0,6.705454930214262,37.4191413,-5.9990297,343.99,37.419182602904776,-5.999084984913338,313.12767174343463
2024/05/14-11:50:21,trash_0,6.7303410186814,37.4191413,-5.9990297,343.99,37.41918227979597,-5.999085743600037,312.51400457327475
2024/05/14-11:50:21,trash_0,6.829301486723368,37.4191416,-5.9990298,344.43,37.41918329000743,-5.999086543601245,312.6501509077851
2024/05/14-11:50:21,trash_0,6.768489763498303,37.4191416,-5.9990298,344.43,37.41918280027778,-5.999086174823689,312.498968093078
2024/05/14-11:50:21,trash_0,6.796253040432008,37.4191418,-5.9990299,344.96,37.41918311425901,-5.999086569191428,312.4291888889186
2024/05/14-11:50:21,trash_0,6.611681120603571,37.4191418,-5.9990299,344.96,37.41918164980431,-5.9990854195818,311.98454273381935
2024/05/14-11:50:21,trash_0,6.713602577837668,37.419142,-5.99903,345.56,37.41918281815958,-5.9990859727708505,312.43731312631735
2024/05/14-11:50:21,trash_0,6.759839679301197,37.419142,-5.99903,345.56,37.41918286888442,-5.999086621019384,312.14432946322313
2024/05/14-11:50:22,trash_0,6.565367827081934,37.4191422,-5.9990301,345.95,37.419181636876566,-5.9990853811732645,311.81045064131445
2024/05/14-11:50:22,trash_0,6.571776381886003,37.4191422,-5.9990301,345.95,37.41918156485729,-5.999085558755326,311.66714077324156
2024/05/14-11:50:22,trash_0,6.607054479465072,37.4191422,-5.9990301,345.95,37.41918155435417,-5.9990861027296045,311.3819815068638
2024/05/14-11:50:22,trash_0,6.468461325940713,37.4191425,-5.9990301,346.55,37.41918137727613,-5.999084539966314,311.8401306635216
2024/05/14-11:50:22,trash_0,6.608209852745716,37.4191425,-5.9990301,346.55,37.41918188891081,-5.999086081932852,311.4174842273103
2024/05/14-11:50:22,trash_0,6.579186421696815,37.4191425,-5.9990301,346.55,37.41918149870724,-5.999086075118697,311.1381337622654
2024/05/14-11:50:22,trash_0,6.294637760912785,37.4191427,-5.9990302,347.02,37.41918015537321,-5.9990835966687,311.3307066389064
2024/05/14-11:50:22,trash_0,7.147276477710809,37.4191427,-5.9990302,347.02,37.419184995859844,-5.9990910852063255,311.05519593668004
2024/05/14-11:50:22,trash_0,6.365718315202872,37.4191429,-5.9990302,347.49,37.419180718823085,-5.999084265159789,311.25159447581365
2024/05/14-11:50:22,trash_0,6.297487179446933,37.4191429,-5.9990302,347.49,37.4191800096091,-5.999084017389709,310.8447557956583
2024/05/14-11:50:22,trash_0,6.279527686686264,37.4191429,-5.9990302,347.49,37.41917950187653,-5.999084295448231,310.3089152514566
2024/05/14-11:50:23,trash_0,6.232849544814971,37.4191432,-5.9990302,348.13,37.41917980923251,-5.999083594150956,310.6838100777258
2024/05/14-11:50:23,trash_0,6.204944168632242,37.4191432,-5.9990302,348.13,37.41917945016024,-5.999083564474136,310.42057046506056
2024/05/14-11:50:23,trash_0,6.279868827636031,37.4191432,-5.9990302,348.13,37.41917969098357,-5.999084418132226,310.1591877867803
2024/05/14-11:50:23,trash_0,6.219315245799035,37.4191433,-5.9990302,348.57,37.41917957383231,-5.999083752352765,310.3396532283076
2024/05/14-11:50:23,trash_0,6.378480355764752,37.4191433,-5.9990302,348.57,37.4191800099025,-5.99908564109343,309.6988429170193
2024/05/14-11:50:23,trash_0,6.542889346254755,37.4191433,-5.9990302,348.57,37.41918055529674,-5.999087483600456,309.1943731476156
2024/05/14-11:50:23,trash_0,6.502724150560662,37.4191435,-5.9990303,349.28,37.41918089032519,-5.999086857029674,309.6548381040034
2024/05/14-11:50:23,trash_0,6.326366964381491,37.4191435,-5.9990303,349.28,37.41917959138648,-5.999085617301494,309.2838827381053
2024/05/14-11:50:23,trash_0,6.429713416556458,37.4191437,-5.9990303,349.78,37.4191803900376,-5.999086511653256,309.29547109482996
2024/05/14-11:50:23,trash_0,6.521070280907919,37.4191437,-5.9990303,349.78,37.419180815235144,-5.999087408744276,309.1744660567871
2024/05/14-11:50:23,trash_0,6.481748442985958,37.4191437,-5.9990303,349.78,37.419180305918324,-5.9990873541998795,308.8140652206279
2024/05/14-11:50:23,trash_0,6.987026280877462,37.4191437,-5.9990303,349.78,37.419182853511835,-5.999092108444575,308.45755839260494
2024/05/14-11:50:24,trash_0,6.162887319534892,37.4191439,-5.9990302,350.51,37.41917880922466,-5.9990843422550135,308.95203294373516
2024/05/14-11:50:24,trash_0,6.517494132986035,37.4191439,-5.9990302,350.51,37.41918063119279,-5.9990876459688565,308.7182116943762
2024/05/14-11:50:24,trash_0,6.361490538317473,37.4191439,-5.9990302,350.51,37.41917948004895,-5.999086542573518,308.370651712863
2024/05/14-11:50:24,trash_0,6.126679775187813,37.4191441,-5.9990302,351.08,37.41917870934316,-5.999084120018887,308.8256388229857
2024/05/14-11:50:24,trash_0,6.060850035115676,37.4191441,-5.9990302,351.08,37.4191781673304,-5.999083711633029,308.5968655521319
2024/05/14-11:50:24,trash_0,6.313400809224241,37.4191441,-5.9990302,351.08,37.41917923460931,-5.999086291123244,308.1442907872777
2024/05/14-11:50:24,trash_0,6.39849485933117,37.4191443,-5.9990301,351.74,37.41918025229462,-5.999086605625662,308.5804673224584
2024/05/14-11:50:24,trash_0,6.131806782583214,37.4191443,-5.9990301,351.74,37.41917858605972,-5.999084417594872,308.3582717510658
2024/05/14-11:50:24,trash_0,6.16371560834081,37.4191443,-5.9990301,351.74,37.41917859656905,-5.999084866203398,308.13769298847495
2024/05/14-11:50:24,trash_0,7.321412074987714,37.4191445,-5.9990301,352.44,37.41918547661957,-5.999094916921087,308.40134140086633
2024/05/14-11:50:24,trash_0,7.07809994114456,37.4191445,-5.9990301,352.44,37.41918392632739,-5.9990929494850125,308.1855462698978
2024/05/14-11:50:24,trash_0,6.717594913372829,37.4191445,-5.9990301,352.44,37.41918182908158,-5.999089836164112,308.0782389809538
2024/05/14-11:50:25,trash_0,6.371665935633974,37.4191447,-5.9990301,353.08,37.419180442244226,-5.999086427930077,308.504797960969
2024/05/14-11:50:25,trash_0,6.400073391936013,37.4191447,-5.9990301,353.08,37.4191801851549,-5.999087090547413,307.97797580785266
2024/05/14-11:50:25,trash_0,6.160609244646617,37.4191447,-5.9990301,353.08,37.419178698347984,-5.999085113339868,307.76992967841085
2024/05/14-11:50:25,trash_0,6.153204423228421,37.4191449,-5.9990299,353.78,37.41917923367175,-5.999084478495917,308.2633997222472
2024/05/14-11:50:25,trash_0,6.991916824807876,37.4191449,-5.9990299,353.78,37.41918382479456,-5.999092005397542,308.16069980722995
2024/05/14-11:50:25,trash_0,6.435985538325273,37.4191449,-5.9990299,353.78,37.41918056707237,-5.999087227159251,307.956423103805
2024/05/14-11:50:25,trash_0,6.850770939201378,37.419145,-5.9990299,354.43,37.419183174268206,-5.999090716920776,308.2023230511057
2024/05/14-11:50:25,trash_0,6.983268736600009,37.419145,-5.9990299,354.43,37.41918382613182,-5.999091978301044,308.10221767392295
2024/05/14-11:50:25,trash_0,6.300482492591608,37.419145,-5.9990299,354.43,37.419179797006954,-5.999086136389744,307.80408636965524
2024/05/14-11:50:25,trash_0,6.3007895465578905,37.4191452,-5.9990299,355.01,37.419180450981756,-5.999085694594771,308.3840863696553
2024/05/14-11:50:25,trash_0,6.597329556996385,37.4191452,-5.9990299,355.01,37.41918186973132,-5.999088557908468,308.0892031164074
2024/05/14-11:50:25,trash_0,6.636906690437679,37.4191454,-5.9990298,355.7,37.41918269510736,-5.999088407852134,308.5844002673665
2024/05/14-11:50:26,trash_0,6.4035098764971,37.4191454,-5.9990298,355.7,37.419181231137735,-5.999086498771011,308.3910133076884
2024/05/14-11:50:26,trash_0,6.55282481576693,37.4191454,-5.9990298,355.7,37.41918191137021,-5.999087974567958,308.1990312150536
2024/05/14-11:50:26,trash_0,6.769277823386023,37.4191454,-5.9990298,355.7,37.419182957764875,-5.999090053162283,308.0084430005148
2024/05/14-11:50:26,trash_0,7.5483782280641325,37.4191455,-5.9990297,356.32,37.41918778215159,-5.9990964912200235,308.4392377107229
2024/05/14-11:50:26,trash_0,6.556581851126154,37.4191455,-5.9990297,356.32,37.41918215058305,-5.999087790922318,308.3451502499455
2024/05/14-11:50:26,trash_0,7.373254430908436,37.4191455,-5.9990297,356.32,37.41918663038658,-5.999095111058884,308.25140443005705
2024/05/14-11:50:26,trash_0,6.337914594061883,37.4191455,-5.9990297,356.32,37.41918070879153,-5.999086070112592,308.06493228266004
2024/05/14-11:50:26,trash_0,6.119789066647113,37.4191457,-5.9990296,356.96,37.4191799712709,-5.999083759072018,308.42775249860375
2024/05/14-11:50:26,trash_0,6.132538983632063,37.4191457,-5.9990296,356.96,37.419179835139126,-5.999084077331069,308.15357451816703
2024/05/14-11:50:26,trash_0,6.161554290164836,37.4191457,-5.9990296,356.96,37.41918006598511,-5.999084266672938,308.24463588075326
2024/05/14-11:50:26,trash_0,7.274953046969709,37.4191458,-5.9990295,357.69,37.41918694750087,-5.999093473678734,308.88357451816705
2024/05/14-11:50:26,trash_0,6.533176314743659,37.4191458,-5.9990295,357.69,37.41918267936729,-5.999087024015405,308.79284267108017
2024/05/14-11:50:27,trash_0,,37.4191461,-5.9990293,359.08,,,
2024/05/14-11:50:27,trash_0,,37.4191461,-5.9990293,359.08,,,
2024/05/14-11:50:27,trash_0,,37.4191462,-5.9990292,359.91,,,
2024/05/14-11:50:28,trash_0,5.8231348002111325,37.4191466,-5.9990286,3.24,37.41919903865699,-5.999026418284768,1.9005882444092428
2024/05/14-11:50:54,trash_0,inf,37.4191377,-5.9990006,50.74,,,
2024/05/14-11:50:54,trash_0,inf,37.4191374,-5.9990002,50.9,,,
2024/05/14-11:50:54,trash_0,inf,37.4191374,-5.9990002,50.9,,,
2024/05/14-11:50:55,trash_0,inf,37.4191369,-5.9989996,51.52,,,
2024/05/14-11:50:55,trash_0,inf,37.4191369,-5.9989996,51.52,,,
2024/05/14-11:51:43,trash_0,11.50353726706838,37.4190985,-5.9989412,354.99,37.41916381950425,-5.999042099911049,309.06484351755626
2024/05/14-11:51:43,trash_0,11.730347629433549,37.4190985,-5.9989412,354.99,37.41916467316135,-5.999044528813512,308.7623230511057
2024/05/14-11:51:43,trash_0,11.471220269585762,37.4190983,-5.9989408,356.01,37.41916360714452,-5.99904124190931,309.1871389524686
2024/05/14-11:51:43,trash_0,11.636927054939706,37.4190981,-5.9989401,357.9,37.41916421773369,-5.9990421283450726,309.09357451816703
2024/05/14-11:51:48,trash_0,inf,37.4190952,-5.9989322,24.3,,,
2024/05/14-11:52:02,trash_0,inf,37.4190947,-5.998935,202.41,,,
2024/05/14-11:52:03,trash_0,inf,37.4190953,-5.9989343,203.11,,,
2024/05/14-11:52:03,trash_0,inf,37.4190959,-5.9989336,203.95,,,
2024/05/14-11:52:03,trash_0,inf,37.4190959,-5.9989336,203.95,,,
2024/05/14-11:52:03,trash_0,inf,37.4190959,-5.9989336,203.95,,,
2024/05/14-11:52:03,trash_0,inf,37.4190959,-5.9989336,203.95,,,
2024/05/14-11:52:03,trash_0,inf,37.4190965,-5.9989327,204.87,,,
2024/05/14-11:52:03,trash_0,inf,37.4190965,-5.9989327,204.87,,,
2024/05/14-11:52:03,trash_0,inf,37.4190965,-5.9989327,204.87,,,
2024/05/14-11:52:03,trash_0,inf,37.4190971,-5.998932,205.74,,,
2024/05/14-11:52:03,trash_0,inf,37.4190971,-5.998932,205.74,,,
2024/05/14-11:52:03,trash_0,inf,37.4190971,-5.998932,205.74,,,
2024/05/14-11:52:04,trash_0,inf,37.4190977,-5.9989312,206.72,,,
2024/05/14-11:52:04,trash_0,inf,37.4190977,-5.9989312,206.72,,,
2024/05/14-11:52:04,trash_0,inf,37.4190977,-5.9989312,206.72,,,
2024/05/14-11:52:04,trash_0,inf,37.4190983,-5.9989304,207.57,,,
2024/05/14-11:52:04,trash_0,inf,37.4190983,-5.9989304,207.57,,,
2024/05/14-11:52:04,trash_0,inf,37.4190983,-5.9989304,207.57,,,
2024/05/14-11:52:04,trash_0,inf,37.4190989,-5.9989295,208.58,,,
2024/05/14-11:52:04,trash_0,inf,37.4190989,-5.9989295,208.58,,,
2024/05/14-11:52:04,trash_0,inf,37.4190989,-5.9989295,208.58,,,
2024/05/14-11:52:04,trash_0,inf,37.4190995,-5.9989288,209.1,,,
2024/05/14-11:52:04,trash_0,inf,37.4190995,-5.9989288,209.1,,,
2024/05/14-11:52:04,trash_0,inf,37.4190995,-5.9989288,209.1,,,
2024/05/14-11:52:05,trash_0,inf,37.4191,-5.998928,209.12,,,
2024/05/14-11:52:05,trash_0,inf,37.4191005,-5.9989272,208.86,,,
2024/05/14-11:52:05,trash_0,inf,37.4191005,-5.9989272,208.86,,,
2024/05/14-11:52:05,trash_0,inf,37.4191005,-5.9989272,208.86,,,
2024/05/14-11:52:05,trash_0,inf,37.4191009,-5.9989264,208.46,,,
2024/05/14-11:52:05,trash_0,inf,37.4191009,-5.9989264,208.46,,,
2024/05/14-11:52:05,trash_0,inf,37.4191009,-5.9989264,208.46,,,
2024/05/14-11:52:05,trash_0,inf,37.4191009,-5.9989264,208.46,,,
2024/05/14-11:52:05,trash_0,inf,37.4191013,-5.9989258,207.98,,,
2024/05/14-11:52:05,trash_0,inf,37.4191013,-5.9989258,207.98,,,
2024/05/14-11:52:05,trash_0,inf,37.4191013,-5.9989258,207.98,,,
2024/05/14-11:52:05,trash_0,inf,37.4191017,-5.9989251,207.26,,,
2024/05/14-11:52:06,trash_0,inf,37.4191017,-5.9989251,207.26,,,
2024/05/14-11:52:06,trash_0,inf,37.4191017,-5.9989251,207.26,,,
